105.65
9.21954
31.8904
5
4.12311
8.60233
19.105
4.12311
4.47214
26.9258
19.2354
19.7231
1
14.1421
18.6011
3.16228
7.61577
4
4.12311
17.6918
35.3412
6.32456
17.088
20.5183
11.1803
6.32456
25.5539
7
16.6433
2.23607
12.7279
4.24264
11.1803
12.7279
17
5.83095
13
29.4109
12.2066
5
28.0179
41.1461
23.2594
18.4391
5.65685
1.41421
7.81025
16.6433
21.9317
5.65685
8.544
33.2415
19.799
9.48683
18.0278
16.1245
4.12311
12.2066
9.84886
9.48683
10.4403
8.06226
5.83095
8.544
3
12.0416
5.65685
7.2111
11.4018
32.5576
10.4403
3
1
30.4138
18.6011
24.6982
16.6433
38.6005
16.5529
12.1655
22.2036
11.1803
20.6155
17.6918
19.2094
15.2971
23.3452
17.8045
32.2025
15.2971
20.5913
36.6742
23.0868
15.6205
13.8924
13.1529
28.6356
32.573
10.0499
16.4924
33.9411
6.40312
32.0156
30.4795
11.6619
36.0555
64.1249
5.38516
12.6491
6
29.0172
1007.57
10
23
12.2066
24.4131
7.07107
2.82843
8.24621
27.074
25.807
14.3178
21.4009
2.82843
3
17.4642
17.2047
6.32456
8.94427
6.7082
16.4924
5
13
12.0416
12.083
12.0416
9.21954
33.0606
19.3132
11.6619
8.24621
17.72
17.72
8.544
14.0357
6.32456
11.0454
93.6483
13.4536
24
12.0416
11.1803
12.8062
20.6155
65.9242
58.4637
12.8062
10.198
17.4929
13.0384
9.21954
64.2806
21.2603
46.1736
21.095
14.3178
25.0799
15.5563
18.0278
3
43.4166
8.94427
7.07107
6
31.3847
9.84886
12.53
34.0588
25.807
20.6155
28.7924
10.7703
21.9545
50
16.1245
3.16228
10.8167
18.0278
25
13.3417
15.5242
29.6816
19.2094
13.4164
29.8329
43.8292
6
30.4631
67.2086
1142.97
35.3412
6.7082
24.1661
15.6205
17.4929
12.53
9.43398
15.2971
21.4709
21.5407
6.40312
15.2315
22.8473
14.5602
9.05539
14.2127
79.4796
7
23.4307
29
5
21.9317
16.7631
9.05539
19.2354
4.12311
12.3693
30.0167
8.94427
23.0868
10.4403
29.5296
10.6301
41.4367
38.2753
1792.59
19.2354
25.5539
10.2956
38.5876
9.48683
15.0333
17.4642
22.0227
20.1246
9.48683
3.16228
15.5242
19.6469
12.1655
14.4222
15.0333
13.3417
16.4924
22.561
9.21954
2
23.0217
26.9072
36.2353
40.3113
892.886
16.1245
30.0167
14.1421
5
2.23607
10.2956
5.65685
9.43398
18.9737
12.8062
19.105
13.9284
8.06226
12.083
66.0681
7.61577
13.1529
10.4403
22.2036
29
15.2971
10.6301
30.8707
16.4924
36.6197
6
9.84886
7.07107
